Time,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out
16:25:03,2787.00,2747.84,25.75,979.20,969.99,25.50
16:25:04,2788.00,2761.76,25.50,971.90,958.25,25.75
16:25:05,2790.00,2776.81,25.25,963.70,950.16,25.75
16:25:06,2793.00,2779.80,25.25,958.00,940.14,26.00
16:25:07,2793.00,2779.80,25.25,957.50,952.97,25.25
16:25:08,2794.00,2780.79,25.25,963.00,949.47,25.75
16:25:09,2790.00,2776.81,25.25,967.10,958.00,25.50
16:25:10,2794.00,2794.00,25.00,969.00,959.88,25.50
16:25:11,2801.00,2801.00,25.00,978.20,964.46,25.75
16:25:12,2792.00,2765.73,25.50,983.80,974.54,25.50
16:25:13,2791.00,2738.96,26.00,987.80,973.92,25.75
16:25:14,2794.00,2794.00,25.00,990.50,972.03,26.00
16:25:15,2788.00,2788.00,25.00,997.50,983.49,25.75
16:25:16,2788.00,2774.82,25.25,1003.00,993.56,25.50
16:25:17,2791.00,2777.81,25.25,1007.00,997.52,25.50
16:25:18,2785.00,2745.87,25.75,1007.00,1002.24,25.25
16:25:19,2787.00,2773.82,25.25,1010.00,1000.50,25.50
16:25:20,2792.00,2765.73,25.50,1009.00,990.19,26.00
16:25:21,2782.00,2782.00,25.00,998.00,979.39,26.00
16:25:22,2784.00,2757.80,25.50,993.30,979.34,25.75
16:25:23,2789.00,2775.81,25.25,984.20,979.55,25.25
16:25:24,2793.00,2766.72,25.50,976.30,962.58,25.75
16:25:25,2791.00,2777.81,25.25,975.00,965.82,25.50
16:25:26,2789.00,2762.75,25.50,971.00,952.89,26.00
16:25:27,2790.00,2763.74,25.50,974.30,951.70,26.25
16:25:28,2788.00,2761.76,25.50,977.10,963.37,25.75
16:25:29,2792.00,2752.77,25.75,984.60,966.24,26.00
16:25:30,2793.00,2793.00,25.00,991.10,981.77,25.50
16:25:31,2795.00,2768.70,25.50,996.80,982.80,25.75
16:25:32,2794.00,2767.71,25.50,1004.00,994.55,25.50
16:25:33,2793.00,2766.72,25.50,1021.00,1006.66,25.75
16:25:34,2795.00,2768.70,25.50,1031.00,1016.51,25.75
16:25:35,2785.00,2771.83,25.25,1036.00,1021.44,25.75
16:25:36,2786.00,2786.00,25.00,1034.00,1014.72,26.00
16:25:37,2787.00,2787.00,25.00,1026.00,1016.34,25.50
16:25:38,2793.00,2766.72,25.50,1012.00,1007.22,25.25
16:25:39,2787.00,2760.77,25.50,1000.00,985.95,25.75
16:25:40,2786.00,2786.00,25.00,991.60,968.60,26.25
16:25:41,2790.00,2776.81,25.25,984.10,970.27,25.75
16:25:42,2795.00,2768.70,25.50,975.40,961.70,25.75
16:25:43,2784.00,2784.00,25.00,972.20,958.54,25.75
16:25:44,2794.00,2780.79,25.25,964.80,955.72,25.50
16:25:45,2792.00,2765.73,25.50,967.10,953.51,25.75
16:25:45,2785.00,2758.79,25.50,966.40,952.82,25.75
16:25:46,2787.00,2773.82,25.25,964.10,950.55,25.75
16:25:47,2790.00,2763.74,25.50,965.50,947.50,26.00
16:25:48,2792.00,2778.80,25.25,963.60,954.53,25.50
16:25:49,2785.00,2758.79,25.50,960.70,942.79,26.00
16:25:50,2788.00,2748.83,25.75,952.00,934.25,26.00
16:25:51,2789.00,2749.81,25.75,944.00,930.74,25.75
16:25:52,2788.00,2774.82,25.25,932.70,919.60,25.75
16:25:53,2789.00,2749.81,25.75,919.80,915.45,25.25
16:25:54,2786.00,2786.00,25.00,903.80,886.95,26.00
16:25:55,2789.00,2749.81,25.75,889.90,877.40,25.75
16:25:56,2792.00,2765.73,25.50,878.30,865.96,25.75
16:25:57,2789.00,2762.75,25.50,878.10,869.84,25.50
16:25:58,2786.00,2772.83,25.25,888.30,875.82,25.75
16:25:59,2794.00,2767.71,25.50,899.90,887.26,25.75
16:26:00,2788.00,2788.00,25.00,914.80,897.74,26.00
16:26:01,2796.00,2782.78,25.25,941.20,927.98,25.75
16:26:02,2793.00,2766.72,25.50,964.60,951.05,25.75
16:26:03,2794.00,2794.00,25.00,978.10,968.90,25.50
16:26:04,2789.00,2789.00,25.00,978.90,960.65,26.00
16:26:05,2784.00,2757.80,25.50,975.50,948.47,26.50
16:26:06,2784.00,2757.80,25.50,963.20,954.14,25.50
16:26:07,2786.00,2772.83,25.25,952.40,939.02,25.75
16:26:08,2791.00,2764.73,25.50,940.20,931.35,25.50
16:26:09,2792.00,2778.80,25.25,933.90,916.49,26.00
16:26:10,2790.00,2763.74,25.50,938.20,925.02,25.75
16:26:11,2787.00,2760.77,25.50,945.10,931.82,25.75
16:26:12,2790.00,2750.80,25.75,956.60,943.16,25.75
16:26:13,2789.00,2749.81,25.75,968.60,954.99,25.75
16:26:14,2787.00,2747.84,25.75,986.90,977.61,25.50
16:26:15,2792.00,2778.80,25.25,1002.00,992.57,25.50
16:26:16,2789.00,2789.00,25.00,1017.00,998.04,26.00
16:26:17,2793.00,2766.72,25.50,1025.00,1010.60,25.75
16:26:18,2793.00,2779.80,25.25,1029.00,1014.54,25.75
16:26:19,2790.00,2763.74,25.50,1025.00,1010.60,25.75
16:26:20,2786.00,2759.78,25.50,1020.00,1005.67,25.75
16:26:21,2795.00,2781.79,25.25,1009.00,999.50,25.50
16:26:22,2786.00,2786.00,25.00,995.20,985.83,25.50
16:26:23,2790.00,2790.00,25.00,980.30,975.67,25.25
16:26:24,2786.00,2759.78,25.50,966.80,953.22,25.75
16:26:25,2793.00,2779.80,25.25,951.60,938.23,25.75
16:26:26,2790.00,2776.81,25.25,941.10,932.24,25.50
16:26:27,2790.00,2750.80,25.75,932.90,911.26,26.25
16:26:28,2786.00,2772.83,25.25,927.90,914.86,25.75
16:26:29,2792.00,2765.73,25.50,929.90,921.15,25.50
16:26:30,2785.00,2745.87,25.75,934.70,921.57,25.75
16:26:30,2791.00,2777.81,25.25,941.30,932.44,25.50
16:26:31,2788.00,2761.76,25.50,950.60,932.88,26.00
16:26:32,2790.00,2763.74,25.50,965.00,960.44,25.25
16:26:33,2791.00,2764.73,25.50,980.80,967.02,25.75
16:26:34,2790.00,2763.74,25.50,995.20,976.64,26.00
16:26:35,2783.00,2783.00,25.00,1007.00,992.85,25.75
16:26:36,2790.00,2763.74,25.50,1016.00,1011.20,25.25
16:26:37,2791.00,2764.73,25.50,1018.00,1003.70,25.75
16:26:38,2790.00,2790.00,25.00,1019.00,1004.68,25.75
16:26:39,2781.00,2767.85,25.25,1018.00,1008.42,25.50
16:26:40,2784.00,2757.80,25.50,1022.00,1026.88,24.75
16:26:41,2791.00,2764.73,25.50,1027.00,1017.34,25.50
16:26:42,2783.00,2743.90,25.75,1031.00,1016.51,25.75
16:26:43,2790.00,2763.74,25.50,1042.00,1027.36,25.75
16:26:44,2780.00,2766.86,25.25,1055.00,1040.18,25.75
16:26:45,2791.00,2777.81,25.25,1068.00,1062.95,25.25
16:26:46,2790.00,2776.81,25.25,1080.00,1069.84,25.50
16:26:47,2789.00,2789.00,25.00,1086.00,1070.74,25.75
16:26:48,2782.00,2782.00,25.00,1093.00,1072.62,26.00
16:26:49,2790.00,2763.74,25.50,1098.00,1077.53,26.00
16:26:50,2784.00,2757.80,25.50,1101.00,1090.64,25.50
16:26:51,2788.00,2761.76,25.50,1101.00,1085.53,25.75
16:26:52,2785.00,2733.07,26.00,1098.00,1087.67,25.50
16:26:53,2787.00,2760.77,25.50,1094.00,1078.63,25.75
16:26:54,2786.00,2799.30,24.75,1089.00,1073.70,25.75
16:26:55,2790.00,2763.74,25.50,1082.00,1061.83,26.00
16:26:56,2786.00,2772.83,25.25,1078.00,1067.86,25.50
16:26:57,2790.00,2776.81,25.25,1076.00,1060.88,25.75
16:26:58,2785.00,2758.79,25.50,1073.00,1052.99,26.00
16:26:59,2787.00,2787.00,25.00,1070.00,1064.94,25.25
16:27:00,2786.00,2759.78,25.50,1063.00,1048.07,25.75
16:27:01,2791.00,2777.81,25.25,1054.00,1034.35,26.00
16:27:02,2786.00,2759.78,25.50,1043.00,1038.07,25.25
16:27:03,2788.00,2761.76,25.50,1029.00,1014.54,25.75
16:27:04,2786.00,2759.78,25.50,1015.00,1000.74,25.75
16:27:05,2787.00,2747.84,25.75,999.80,999.80,25.00
16:27:06,2790.00,2776.81,25.25,983.10,973.85,25.50
16:27:07,2788.00,2748.83,25.75,970.50,956.86,25.75
16:27:08,2787.00,2787.00,25.00,961.00,951.96,25.50
16:27:09,2787.00,2787.00,25.00,959.50,941.61,26.00
16:27:10,2790.00,2763.74,25.50,963.50,941.15,26.25
16:27:11,2789.00,2749.81,25.75,966.30,952.72,25.75
16:27:12,2788.00,2788.00,25.00,968.80,959.68,25.50
16:27:13,2784.00,2757.80,25.50,973.50,959.82,25.75
16:27:14,2786.00,2759.78,25.50,985.80,967.42,26.00
16:27:15,2790.00,2776.81,25.25,999.20,980.57,26.00
16:27:15,2791.00,2777.81,25.25,1004.00,989.89,25.75
16:27:16,2790.00,2790.00,25.00,1005.00,995.54,25.50
16:27:17,2789.00,2775.81,25.25,997.70,988.31,25.50
16:27:18,2789.00,2775.81,25.25,986.60,972.74,25.75
16:27:19,2787.00,2747.84,25.75,970.60,961.47,25.50
16:27:20,2784.00,2784.00,25.00,956.60,947.60,25.50
16:27:21,2789.00,2749.81,25.75,951.60,938.23,25.75
16:27:22,2789.00,2775.81,25.25,949.60,936.26,25.75
16:27:23,2786.00,2786.00,25.00,950.50,932.78,26.00
16:27:24,2787.00,2760.77,25.50,958.70,949.68,25.50
16:27:25,2788.00,2761.76,25.50,965.00,951.44,25.75
16:27:26,2787.00,2787.00,25.00,977.90,964.16,25.75
16:27:27,2785.00,2771.83,25.25,995.40,981.41,25.75
16:27:28,2786.00,2759.78,25.50,1013.00,998.77,25.75
16:27:29,2791.00,2764.73,25.50,1025.00,1020.15,25.25
16:27:30,2792.00,2752.77,25.75,1036.00,1026.25,25.50
16:27:31,2785.00,2771.83,25.25,1042.00,1037.07,25.25
16:27:32,2789.00,2762.75,25.50,1056.00,1041.16,25.75
16:27:33,2788.00,2774.82,25.25,1068.00,1052.99,25.75
16:27:34,2783.00,2756.81,25.50,1078.00,1057.90,26.00
16:27:35,2786.00,2759.78,25.50,1087.00,1071.73,25.75
16:27:36,2784.00,2770.84,25.25,1091.00,1075.67,25.75
16:27:37,2790.00,2790.00,25.00,1092.00,1076.66,25.75
16:27:38,2786.00,2772.83,25.25,1091.00,1075.67,25.75
16:27:39,2787.00,2760.77,25.50,1089.00,1073.70,25.75
16:27:40,2784.00,2810.70,24.50,1092.00,1076.66,25.75
16:27:41,2785.00,2758.79,25.50,1091.00,1075.67,25.75
16:27:42,2782.00,2742.91,25.75,1095.00,1084.70,25.50
16:27:43,2788.00,2761.76,25.50,1098.00,1077.53,26.00
16:27:44,2787.00,2760.77,25.50,1098.00,1077.53,26.00
16:27:45,2789.00,2762.75,25.50,1097.00,1091.81,25.25
16:27:46,2787.00,2773.82,25.25,1093.00,1077.64,25.75
16:27:47,2785.00,2745.87,25.75,1084.00,1073.80,25.50
16:27:48,2785.00,2771.83,25.25,1078.00,1057.90,26.00
16:27:49,2787.00,2773.82,25.25,1071.00,1065.94,25.25
16:27:50,2787.00,2773.82,25.25,1061.00,1046.09,25.75
16:27:51,2782.00,2755.82,25.50,1049.00,1029.44,26.00
16:27:52,2782.00,2782.00,25.00,1040.00,1025.39,25.75
16:27:53,2792.00,2765.73,25.50,1029.00,1014.54,25.75
16:27:54,2792.00,2752.77,25.75,1021.00,1016.17,25.25
16:27:55,2792.00,2765.73,25.50,1016.00,1006.44,25.50
16:27:56,2790.00,2776.81,25.25,1015.00,1000.74,25.75
16:27:57,2785.00,2758.79,25.50,1015.00,1005.45,25.50
16:27:58,2780.00,2793.27,24.75,1027.00,1017.34,25.50
16:27:59,2790.00,2790.00,25.00,1037.00,1032.10,25.25
16:28:00,2791.00,2764.73,25.50,1046.00,1041.05,25.25
16:28:00,2789.00,2789.00,25.00,1055.00,1035.33,26.00
16:28:01,2788.00,2761.76,25.50,1068.00,1052.99,25.75
16:28:02,2787.00,2773.82,25.25,1078.00,1067.86,25.50
16:28:03,2784.00,2770.84,25.25,1078.00,1057.90,26.00
16:28:04,2781.00,2754.83,25.50,1073.00,1057.92,25.75
16:28:05,2781.00,2729.15,26.00,1070.00,1059.93,25.50
16:28:06,2787.00,2760.77,25.50,1067.00,1052.01,25.75
16:28:07,2783.00,2756.81,25.50,1067.00,1047.10,26.00
16:28:08,2786.00,2772.83,25.25,1066.00,1046.12,26.00
16:28:09,2787.00,2787.00,25.00,1066.00,1051.02,25.75
16:28:10,2784.00,2757.80,25.50,1065.00,1050.04,25.75
16:28:11,2785.00,2758.79,25.50,1064.00,1049.05,25.75
16:28:12,2782.00,2755.82,25.50,1059.00,1053.99,25.25
16:28:13,2783.00,2756.81,25.50,1056.00,1041.16,25.75
16:28:14,2787.00,2787.00,25.00,1052.00,1037.22,25.75
16:28:15,2783.00,2743.90,25.75,1045.00,1030.32,25.75
16:28:16,2782.00,2782.00,25.00,1039.00,1024.40,25.75
16:28:17,2789.00,2775.81,25.25,1027.00,1022.14,25.25
16:28:18,2778.00,2751.86,25.50,1016.00,1001.73,25.75
16:28:19,2783.00,2756.81,25.50,1000.00,985.95,25.75
16:28:20,2782.00,2768.85,25.25,984.20,970.37,25.75
16:28:21,2784.00,2770.84,25.25,969.10,951.03,26.00
16:28:22,2785.00,2758.79,25.50,955.40,941.98,25.75
16:28:23,2783.00,2769.84,25.25,942.40,924.83,26.00
16:28:24,2782.00,2768.85,25.25,934.10,920.98,25.75
16:28:25,2784.00,2770.84,25.25,929.00,920.26,25.50
16:28:26,2783.00,2756.81,25.50,924.70,907.46,26.00
16:28:27,2786.00,2746.86,25.75,921.10,908.16,25.75
16:28:28,2783.00,2783.00,25.00,919.30,906.38,25.75
16:28:29,2786.00,2772.83,25.25,919.70,902.55,26.00
16:28:30,2786.00,2772.83,25.25,922.60,909.64,25.75
16:28:31,2788.00,2774.82,25.25,928.20,910.89,26.00
16:28:32,2785.00,2771.83,25.25,935.80,922.65,25.75
16:28:33,2786.00,2746.86,25.75,942.00,924.44,26.00
16:28:34,2792.00,2752.77,25.75,955.70,942.27,25.75
16:28:35,2782.00,2755.82,25.50,971.70,958.05,25.75
16:28:36,2783.00,2769.84,25.25,980.00,966.23,25.75
16:28:37,2784.00,2757.80,25.50,975.90,966.72,25.50
16:28:38,2782.00,2768.85,25.25,970.10,952.01,26.00
16:28:39,2785.00,2758.79,25.50,960.70,951.66,25.50
16:28:40,2784.00,2757.80,25.50,949.00,935.67,25.75
16:28:41,2779.00,2752.85,25.50,941.90,924.34,26.00
16:28:42,2780.00,2766.86,25.25,940.60,927.38,25.75
16:28:43,2784.00,2757.80,25.50,941.10,923.55,26.00
16:28:44,2785.00,2758.79,25.50,941.90,928.67,25.75
16:28:45,2779.00,2765.86,25.25,949.20,944.71,25.25
16:28:45,2787.00,2773.82,25.25,956.20,938.37,26.00
16:28:46,2789.00,2789.00,25.00,959.20,954.67,25.25
16:28:47,2783.00,2743.90,25.75,969.10,969.10,25.00
16:28:48,2786.00,2746.86,25.75,976.80,963.08,25.75
16:28:49,2786.00,2786.00,25.00,989.70,975.79,25.75
16:28:50,2788.00,2761.76,25.50,1000.00,985.95,25.75
16:28:51,2783.00,2743.90,25.75,1012.00,1007.22,25.25
16:28:52,2784.00,2770.84,25.25,1018.00,1008.42,25.50
16:28:53,2786.00,2786.00,25.00,1020.00,1005.67,25.75
16:28:54,2778.00,2726.20,26.00,1025.00,1005.89,26.00
16:28:55,2788.00,2761.76,25.50,1025.00,1005.89,26.00
16:28:56,2785.00,2771.83,25.25,1025.00,1005.89,26.00
16:28:57,2778.00,2751.86,25.50,1023.00,1008.63,25.75
16:28:58,2784.00,2770.84,25.25,1020.00,1005.67,25.75
16:28:59,2777.00,2763.87,25.25,1024.00,1009.61,25.75
16:29:00,2785.00,2758.79,25.50,1027.00,1017.34,25.50
16:29:01,2781.00,2741.93,25.75,1033.00,1009.04,26.25
16:29:02,2786.00,2786.00,25.00,1037.00,1022.43,25.75
16:29:03,2779.00,2765.86,25.25,1042.00,1027.36,25.75
16:29:04,2772.00,2745.91,25.50,1047.00,1032.29,25.75
16:29:05,2782.00,2768.85,25.25,1049.00,1034.26,25.75
16:29:06,2778.00,2751.86,25.50,1053.00,1038.21,25.75
16:29:07,2781.00,2741.93,25.75,1056.00,1036.31,26.00
16:29:08,2773.00,2746.90,25.50,1063.00,1053.00,25.50
16:29:09,2774.00,2760.89,25.25,1073.00,1057.92,25.75
16:29:10,2782.00,2755.82,25.50,1073.00,1067.93,25.25
16:29:11,2777.00,2777.00,25.00,1076.00,1055.94,26.00
16:29:12,2780.00,2740.94,25.75,1076.00,1065.87,25.50
16:29:13,2777.00,2750.87,25.50,1075.00,1054.96,26.00
16:29:14,2775.00,2775.00,25.00,1074.00,1063.89,25.50
16:29:15,2780.00,2753.84,25.50,1065.00,1050.04,25.75
16:29:16,2774.00,2787.24,24.75,1055.00,1045.07,25.50
16:29:17,2775.00,2748.89,25.50,1039.00,1024.40,25.75
16:29:18,2775.00,2761.88,25.25,1026.00,1021.15,25.25
16:29:19,2777.00,2750.87,25.50,1021.00,1006.66,25.75
16:29:20,2782.00,2755.82,25.50,1013.00,998.77,25.75
16:29:21,2781.00,2741.93,25.75,1005.00,986.26,26.00
16:29:22,2780.00,2766.86,25.25,1000.00,976.80,26.25
16:29:23,2781.00,2754.83,25.50,997.90,983.88,25.75
16:29:24,2778.00,2764.87,25.25,995.20,990.50,25.25
16:29:25,2785.00,2758.79,25.50,990.30,976.39,25.75
16:29:26,2773.00,2746.90,25.50,986.80,968.40,26.00
16:29:27,2779.00,2765.86,25.25,986.50,977.22,25.50
16:29:28,2774.00,2760.89,25.25,984.70,961.86,26.25
16:29:29,2772.00,2745.91,25.50,985.50,976.23,25.50
16:29:30,2770.00,2756.90,25.25,982.30,968.50,25.75
16:29:30,2774.00,2760.89,25.25,977.00,972.38,25.25
16:29:31,2772.00,2772.00,25.00,967.80,954.20,25.75
16:29:32,2780.00,2780.00,25.00,954.80,945.81,25.50
16:29:33,2778.00,2778.00,25.00,938.20,920.71,26.00
16:29:34,2781.00,2781.00,25.00,923.30,910.33,25.75
16:29:35,2778.00,2764.87,25.25,907.50,894.75,25.75
16:29:36,2773.00,2759.89,25.25,888.70,876.21,25.75
16:29:37,2776.00,2749.88,25.50,875.70,867.46,25.50
16:29:38,2781.00,2767.85,25.25,863.90,855.77,25.50
16:29:39,2777.00,2750.87,25.50,856.10,848.04,25.50
16:29:40,2782.00,2755.82,25.50,856.30,840.33,26.00
16:29:41,2778.00,2764.87,25.25,857.90,841.90,26.00
16:29:42,2779.00,2779.00,25.00,860.00,843.96,26.00
16:29:43,2779.00,2752.85,25.50,865.00,848.87,26.00
16:29:44,2778.00,2751.86,25.50,873.60,865.38,25.50
16:29:45,2776.00,2776.00,25.00,873.10,860.83,25.75
16:29:46,2778.00,2751.86,25.50,867.70,855.51,25.75
16:29:47,2774.00,2747.89,25.50,866.20,854.03,25.75
16:29:48,2773.00,2773.00,25.00,868.70,860.53,25.50
16:29:49,2777.00,2777.00,25.00,873.30,865.08,25.50
16:29:50,2776.00,2776.00,25.00,876.60,864.28,25.75
16:29:51,2776.00,2737.00,25.75,882.50,874.20,25.50
16:29:52,2777.00,2763.87,25.25,889.70,877.20,25.75
16:29:53,2773.00,2746.90,25.50,899.10,886.47,25.75
16:29:54,2776.00,2762.88,25.25,905.70,897.18,25.50
16:29:55,2777.00,2777.00,25.00,908.20,899.65,25.50
16:29:56,2775.00,2748.89,25.50,907.30,894.55,25.75
16:29:57,2767.00,2740.96,25.50,903.90,887.05,26.00
16:29:58,2782.00,2755.82,25.50,893.30,880.75,25.75
16:29:59,2776.00,2776.00,25.00,882.90,870.50,25.75
16:30:00,2775.00,2775.00,25.00,872.10,855.84,26.00
16:30:01,2773.00,2759.89,25.25,862.00,849.89,25.75
16:30:02,2780.00,2766.86,25.25,853.30,841.31,25.75
16:30:03,2775.00,2775.00,25.00,845.80,841.80,25.25
16:30:04,2774.00,2774.00,25.00,846.80,834.90,25.75
16:30:05,2773.00,2786.23,24.75,851.50,839.54,25.75
16:30:06,2775.00,2761.88,25.25,855.50,843.48,25.75
16:30:07,2775.00,2761.88,25.25,865.80,853.64,25.75
16:30:08,2778.00,2751.86,25.50,881.40,869.02,25.75
16:30:09,2776.00,2749.88,25.50,893.40,889.18,25.25
16:30:10,2777.00,2777.00,25.00,903.20,890.51,25.75
16:30:11,2768.00,2741.95,25.50,921.50,912.83,25.50
16:30:12,2775.00,2761.88,25.25,939.00,930.16,25.50
16:30:13,2777.00,2750.87,25.50,951.80,942.84,25.50
16:30:14,2772.00,2745.91,25.50,962.80,949.27,25.75
16:30:15,2773.00,2746.90,25.50,971.20,953.09,26.00
16:30:16,2772.00,2745.91,25.50,981.10,967.32,25.75
16:30:16,2779.00,2752.85,25.50,988.60,974.71,25.75
16:30:17,2770.00,2796.57,24.50,998.40,984.37,25.75
16:30:18,2777.00,2725.22,26.00,1005.00,990.88,25.75
16:30:19,2767.00,2728.12,25.75,1013.00,994.11,26.00
16:30:20,2774.00,2747.89,25.50,1021.00,1001.96,26.00
16:30:21,2773.00,2746.90,25.50,1029.00,1014.54,25.75
16:30:22,2772.00,2772.00,25.00,1035.00,1020.46,25.75
16:30:23,2774.00,2760.89,25.25,1044.00,1029.33,25.75
16:30:24,2773.00,2734.04,25.75,1049.00,1024.66,26.25
16:30:25,2771.00,2757.90,25.25,1056.00,1046.06,25.50
16:30:26,2773.00,2746.90,25.50,1060.00,1050.02,25.50
16:30:27,2775.00,2736.01,25.75,1062.00,1052.01,25.50
16:30:28,2774.00,2774.00,25.00,1063.00,1057.97,25.25
16:30:29,2772.00,2745.91,25.50,1069.00,1049.07,26.00
16:30:30,2773.00,2734.04,25.75,1072.00,1061.91,25.50
16:30:31,2777.00,2750.87,25.50,1079.00,1068.85,25.50
16:30:32,2778.00,2764.87,25.25,1081.00,1065.81,25.75
16:30:33,2770.00,2743.93,25.50,1084.00,1068.77,25.75
16:30:34,2770.00,2743.93,25.50,1089.00,1073.70,25.75
16:30:35,2768.00,2741.95,25.50,1094.00,1073.60,26.00
16:30:36,2779.00,2765.86,25.25,1097.00,1086.68,25.50
16:30:37,2777.00,2763.87,25.25,1102.00,1086.52,25.75
16:30:38,2774.00,2774.00,25.00,1107.00,1086.36,26.00
16:30:39,2772.00,2745.91,25.50,1111.00,1095.39,25.75
16:30:40,2773.00,2759.89,25.25,1116.00,1105.50,25.50
16:30:41,2771.00,2744.92,25.50,1116.00,1100.32,25.75
16:30:42,2774.00,2747.89,25.50,1117.00,1101.31,25.75
16:30:43,2773.00,2746.90,25.50,1118.00,1102.29,25.75
16:30:44,2775.00,2761.88,25.25,1119.00,1098.14,26.00
16:30:45,2772.00,2720.31,26.00,1118.00,1097.15,26.00
16:30:46,2771.00,2744.92,25.50,1120.00,1104.26,25.75
16:30:47,2773.00,2759.89,25.25,1122.00,1106.24,25.75
16:30:48,2773.00,2746.90,25.50,1123.00,1102.06,26.00
16:30:49,2773.00,2759.89,25.25,1124.00,1113.42,25.50
16:30:50,2774.00,2760.89,25.25,1128.00,1106.97,26.00
16:30:51,2775.00,2748.89,25.50,1129.00,1107.95,26.00
16:30:52,2776.00,2749.88,25.50,1126.00,1110.18,25.75
16:30:53,2771.00,2732.07,25.75,1126.00,1105.00,26.00
16:30:54,2776.00,2749.88,25.50,1121.00,1105.25,25.75
16:30:55,2772.00,2758.90,25.25,1117.00,1101.31,25.75
16:30:56,2778.00,2764.87,25.25,1110.00,1099.55,25.50
16:30:57,2778.00,2751.86,25.50,1097.00,1081.59,25.75
16:30:58,2777.00,2750.87,25.50,1094.00,1073.60,26.00
16:30:59,2778.00,2751.86,25.50,1090.00,1090.00,25.00
16:31:00,2777.00,2763.87,25.25,1086.00,1070.74,25.75
16:31:01,2763.00,2749.94,25.25,1090.00,1074.69,25.75
16:31:01,2773.00,2773.00,25.00,1095.00,1084.70,25.50
16:31:02,2778.00,2764.87,25.25,1102.00,1096.79,25.25
16:31:03,2775.00,2748.89,25.50,1108.00,1097.57,25.50
16:31:04,2774.00,2747.89,25.50,1117.00,1101.31,25.75
16:31:05,2777.00,2777.00,25.00,1120.00,1104.26,25.75
16:31:06,2767.00,2753.92,25.25,1123.00,1107.22,25.75
16:31:07,2779.00,2765.86,25.25,1121.00,1110.45,25.50
16:31:08,2778.00,2738.97,25.75,1117.00,1106.49,25.50
16:31:09,2771.00,2744.92,25.50,1110.00,1094.40,25.75
16:31:10,2772.00,2758.90,25.25,1105.00,1089.47,25.75
16:31:11,2779.00,2779.00,25.00,1100.00,1089.65,25.50
16:31:12,2777.00,2750.87,25.50,1090.00,1079.74,25.50
16:31:13,2770.00,2756.90,25.25,1089.00,1073.70,25.75
16:31:14,2778.00,2764.87,25.25,1083.00,1062.81,26.00
16:31:15,2773.00,2746.90,25.50,1082.00,1066.80,25.75
16:31:16,2767.00,2767.00,25.00,1082.00,1071.82,25.50
16:31:17,2775.00,2748.89,25.50,1083.00,1067.78,25.75
16:31:18,2769.00,2730.10,25.75,1085.00,1069.76,25.75
16:31:19,2773.00,2746.90,25.50,1088.00,1077.76,25.50
16:31:20,2770.00,2756.90,25.25,1090.00,1074.69,25.75
16:31:21,2771.00,2771.00,25.00,1093.00,1077.64,25.75
16:31:22,2770.00,2743.93,25.50,1097.00,1097.00,25.00
16:31:23,2775.00,2788.24,24.75,1103.00,1097.79,25.25
16:31:24,2777.00,2750.87,25.50,1102.00,1091.63,25.50
16:31:25,2773.00,2746.90,25.50,1102.00,1091.63,25.50
16:31:26,2774.00,2747.89,25.50,1102.00,1086.52,25.75
16:31:27,2774.00,2747.89,25.50,1103.00,1082.43,26.00
16:31:28,2774.00,2747.89,25.50,1101.00,1090.64,25.50
16:31:29,2772.00,2745.91,25.50,1100.00,1079.49,26.00
16:31:30,2778.00,2764.87,25.25,1095.00,1074.58,26.00
16:31:31,2777.00,2763.87,25.25,1093.00,1093.00,25.00
16:31:32,2774.00,2774.00,25.00,1087.00,1071.73,25.75
16:31:33,2773.00,2759.89,25.25,1086.00,1075.78,25.50
16:31:34,2777.00,2750.87,25.50,1083.00,1067.78,25.75
16:31:35,2776.00,2737.00,25.75,1084.00,1063.79,26.00
16:31:36,2775.00,2761.88,25.25,1083.00,1072.81,25.50
16:31:37,2770.00,2743.93,25.50,1086.00,1070.74,25.75
16:31:38,2770.00,2743.93,25.50,1089.00,1073.70,25.75
16:31:39,2773.00,2773.00,25.00,1095.00,1079.62,25.75
16:31:40,2775.00,2748.89,25.50,1100.00,1089.65,25.50
16:31:41,2775.00,2748.89,25.50,1105.00,1089.47,25.75
16:31:42,2770.00,2743.93,25.50,1105.00,1074.38,26.50
16:31:43,2776.00,2762.88,25.25,1105.00,1094.60,25.50
16:31:44,2766.00,2739.97,25.50,1103.00,1087.50,25.75
16:31:45,2773.00,2759.89,25.25,1097.00,1081.59,25.75
16:31:46,2773.00,2773.00,25.00,1092.00,1076.66,25.75
16:31:46,2773.00,2759.89,25.25,1084.00,1078.88,25.25
16:31:47,2771.00,2744.92,25.50,1078.00,1057.90,26.00
16:31:48,2771.00,2744.92,25.50,1070.00,1059.93,25.50
16:31:49,2778.00,2738.97,25.75,1063.00,1048.07,25.75
16:31:50,2773.00,2759.89,25.25,1054.00,1039.19,25.75
16:31:51,2770.00,2756.90,25.25,1048.00,1038.14,25.50
16:31:52,2768.00,2729.11,25.75,1042.00,1027.36,25.75
16:31:53,2768.00,2741.95,25.50,1032.00,1017.50,25.75
16:31:54,2767.00,2753.92,25.25,1020.00,1005.67,25.75
