Time,F_in,F_out
19:38:56,0.971892857,0.705778547
19:38:57,0.978203571,0.697698962
19:38:58,0.981746429,0.712474048
19:38:59,0.981389286,0.699757785
19:39:00,0.981746429,0.702197232
19:39:01,0.971892857,0.70115917
19:39:02,0.972242857,0.699792388
19:39:03,0.987096429,0.698754325
19:39:04,0.968078571,0.695294118
19:39:05,0.977146429,0.694775087
19:39:06,0.977146429,0.695294118
19:39:07,0.973292857,0.706297578
19:39:08,0.976442857,0.706297578
19:39:08,0.981746429,0.69700692
19:39:09,0.977146429,0.703460208
19:39:10,0.975739286,0.699273356
19:39:11,0.982807143,0.698754325
19:39:12,0.9775,0.696695502
19:39:13,0.977146429,0.695657439
19:39:14,0.976442857,0.696885813
19:39:15,0.971892857,0.69032872
19:39:16,0.976796429,0.693927336
19:39:17,0.976089286,0.694100346
19:39:18,0.97785,0.694446367
19:39:19,0.978557143,0.70299308
19:39:20,0.976442857,0.700346021
19:39:21,0.972242857,0.697889273
19:39:22,0.972592857,0.700484429
19:39:23,0.977146429,0.704152249
19:39:24,0.977146429,0.70449827
19:39:25,0.971892857,0.70115917
19:39:26,0.973292857,0.698217993
19:39:27,0.972942857,0.700103806
19:39:28,0.97785,0.703754325
19:39:29,0.973642857,0.704792388
19:39:30,0.978907143,0.710034602
19:39:31,0.977146429,0.710553633
19:39:32,0.973642857,0.705242215
19:39:33,0.982807143,0.708737024
19:39:34,0.978203571,0.708062284
19:39:35,0.969125,0.707197232
19:39:36,0.978203571,0.705467128
19:39:37,0.973992857,0.703408304
19:39:38,0.977146429,0.703062284
